,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Linifanib (ABT-869),0.01877988710353825,0.004201863267334563,0.011100366966867597,-0.021872334516382222,-0.01766772366323926,-0.021886766458478108,0.040979362857064126,-0.026966897967053056,0.017601212278929686,-0.02225355842840354,-0.004487324191511336,0.005125979518694635,-0.10383805215832191,-0.002514778860077812,-0.19978302973694256,0.0016905494190680864,0.09736610231331244,0.06040135874894026,0.07356563550943487,0.06671259201949072,0.05286841475785757,-0.04018671593646826,-0.045354030762420124,-0.12520655560861832,-0.009623496440068267
Y-27632 2HCl,0.01561841931270222,-0.008608797172116036,-0.024304268243360738,0.03498210089101338,0.012103362462465123,-0.04642844044694834,-0.06237477929737952,-0.008209464654900746,0.010015635162882537,0.012469230751325933,-0.04197371870033408,-0.0073069981420901845,-0.02685800059020091,0.028386046124059417,-0.05902121104993935,-0.0052919961965933226,-0.00018375615398742606,0.019563142836621177,0.05619185719856441,0.05931424923937563,-0.042730306200908404,0.02557177421724709,-0.056559681010498485,-0.050814403903318185,-0.020229193706125196
Cediranib (AZD2171),0.034539170895996306,-0.0020360672730270974,-0.005140382358713276,-0.0697551385677351,-0.18954908014245678,0.10106486457641325,0.287751774657756,-0.11563940384963889,0.04234218487207307,-0.017696751761993073,0.02462839917201886,-0.017524459641979254,-0.08594279181925772,-0.09668296465833003,-0.20689865315772105,0.13501747922461282,-0.22839232636736156,0.061645161904584814,0.25005959125642674,0.06497269007970521,0.012533685431320735,-0.0469821891744384,-0.2780066822455138,-0.10152421426930718,0.34908376349238635
Avagacestat (BMS-708163),-0.001966855845001235,0.008707603346443158,-0.018573311481301518,0.005603704839226412,0.01394550893133617,-0.011472728928558301,0.004811459667091103,-0.007896742881604132,-0.002177324051513885,0.001895993942985606,0.028357284842754193,-0.017456124608329675,-0.010424264257536528,0.033305245875905776,-0.05149479503268456,-0.03194897981848952,0.053635486491017695,-0.0013307400677859851,0.03700808284466604,0.08534197553638699,0.02083157466868297,0.017414450350494697,-0.08309716814955861,-0.02825313430769341,-0.11295794938980275
Motesanib Diphosphate (AMG-706),0.006470632753517967,-0.0050057011728081875,-0.018186886000173052,-0.0011707906560243396,0.013622283102678115,-0.022228710404323653,-0.013159033471187975,-0.05023206111698093,0.040508568945047986,-0.020014421037506922,-0.02459487943082723,-0.0019588537377369804,-0.015373079358353584,0.008742473715802774,-0.1299060236874989,0.0673334098240852,0.008633537711703065,0.023972159508244613,0.09738887990195554,0.06042479856601549,-0.004346559523395828,-0.008701999993663445,-0.07104237606950253,-0.06968119286741134,-0.00402459213006435
TWS119,-0.0029763875312435024,-0.01782435487125055,-0.006620439069015982,0.006123828168235724,-0.015096422539210652,-0.01377252690609342,-0.03363960492311029,-0.0030978251470085024,0.0074114502057848865,-0.049602222177326974,-0.027423932976726934,0.023925991891771047,0.03953185791840273,-0.013308264868519817,-0.09295790445319313,0.030531697044499578,-0.05035524494901099,0.03268687652702483,0.1201116261381606,0.04955973742762783,-0.0480505833804118,0.07433485122513997,-0.11180463635343836,-0.10575905459314283,0.01902870151333426
Sunitinib Malate,0.012928398314270784,0.013868547676147137,0.023528844053988494,-0.03425301574184563,-0.13536018802355487,0.08022116414206766,0.152597591116099,-0.08209427833457109,0.042543083157587785,-0.0051873680418157864,0.04878070367239982,-0.008631691012599429,-0.059811017634979126,-0.006308280646535118,-0.1314565503017306,0.08666534637416103,-0.09209029805150373,0.0481862274237813,0.12530600951146822,0.014966183014650669,0.005589433759831218,0.021263606136936848,-0.19146948389049495,-0.02928378957018543,0.1829289485920168
AZ 960,-0.0033424081701978214,0.007521803703764432,-0.0011011473345179236,-0.018938919117061838,-0.027925877239295176,0.011254531443861163,0.048493213711240594,0.017090151238058966,0.000254554408624801,0.008453561163172484,-0.005401292774104531,-0.0003223479019882028,-0.03137130224844975,0.0038132259793768825,-0.01950859794246378,0.029868079318540457,0.024639571677771182,0.034423310244211955,0.05515732840026459,0.010671943806089013,-0.014890914081500997,0.005453710712864435,-0.02888436017547801,-0.05404444965095203,-0.010091025163746131
SL-327,0.02834437314471387,0.006071544268087753,-0.010158955206960273,-0.015902866156335266,-0.08313500417685081,0.06450129804972592,0.04897149453134696,0.003973663671082308,-0.03427683365730282,0.014787966949545765,0.014776494517944258,0.013761319283510928,-0.07782862966688953,-0.04224386992650147,-0.07332273146934468,0.11508230594280681,0.06171226536457922,0.029313537285299195,0.048855486049460564,0.009309366238622734,0.025770996204140407,-0.050641978325718526,-0.12637910403741776,-0.06528414532963145,0.15566318843049604
MK-0752,0.0041614823646876,0.013719120520204575,-0.010956349212363702,-0.03207338992528668,-0.0471921025648681,0.013025893916867976,0.02122900530662216,0.0010231387131104913,-0.009296766809340102,-0.006496441318685678,0.03988426972251067,0.01721340584585972,-0.019217759157518288,-0.006715549728922937,-0.02519354828954734,0.04469322597903687,0.06671523669607402,0.004735899168139121,0.009738098113781719,-0.027800973287522512,-0.018902540734110733,-0.011072446552224623,-0.0534661034854917,0.04695528618914865,0.02694262636115845
