,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Linifanib (ABT-869),-0.010032569116991364,0.031784302162790025,0.09027728702274695,-0.0568851918661876,-0.10505430643611466,0.07728034151739378,0.09235810115146158,-0.16681136891865045,0.055673265037860645,0.005317297002506694,0.06828568296214677,-0.01929361343969167,-0.10553689034594596,-0.09103693047296535,-0.2805079949468984,-0.051834460673978254,-0.11522994010860502,0.05301633504391405,0.028165089213440447,-0.1022911407766101,0.023809405756969444,-0.04848790826911291,-0.06210092314931549,0.02694148478978566,-0.08272953717252238
Y-27632 2HCl,0.01558353260578651,0.010056403775068175,0.012634223089214339,0.010304799007306593,-0.04515976943137158,0.002600863224152052,-0.03920388840675722,-0.004547122376081903,-0.03389056353477027,0.03485725562873303,-0.03472272539952338,-0.005813376413891257,-0.035422081706201695,-0.06500330574085256,-0.10404481857770616,-0.012964609653136524,-0.010832181983682354,0.017831699278188944,0.012588992010668001,0.010456989008573567,-0.014220776225661369,0.04119755667365778,-0.002910028441311127,-0.014964719935339179,-0.09100824753625975
Cediranib (AZD2171),-0.035346988295734384,0.07225548753101577,0.08309555576593332,-0.12807058496379506,-0.16754318258198853,0.17180793120654372,0.18495688802614912,-0.14689911991778662,0.0809464588079348,0.03374002382789989,0.06533446729344712,-0.009929824053677691,-0.05915101021305317,-0.16232324370177384,-0.15712797591009406,0.09871564885501982,-0.2268705606202019,0.03037258867166375,0.1132769890444468,0.13441186820891385,-0.07660853221698852,0.12018980334475486,-0.163182373185854,-0.019194705675279117,-0.06085989040348785
Avagacestat (BMS-708163),0.005273575785156775,0.03646487459833799,0.044179603131339874,-0.013964146329579045,-0.0373959123756223,0.039924242525935044,0.011119494969046118,-0.045502368606446394,0.005210174624043229,0.017578334873976528,0.05932959003136633,-0.018935344565114705,-0.07127427463681828,-0.07625993727634733,-0.08584317358620916,-0.011759757876328578,-0.014426181745719644,-0.0033924622542911564,0.014087069583506178,-0.0561515835115108,0.016456134378223988,-0.04492997382314876,0.015589252711520863,0.03218416413993509,-0.06658267902224636
Motesanib Diphosphate (AMG-706),0.0027231840661533766,0.010616229022632661,0.04341334304533594,0.020971028852364397,-0.06145922223855469,0.047997610516928704,0.0011738703715339044,-0.0467171399856787,-0.0008373043753119975,0.0229378144156192,0.1272946431363219,-0.026712775294786224,-0.07701433638571467,-0.14136346098313762,-0.23412719768926243,0.126119373348322,-0.06541987370475741,-0.03852291846064465,0.18505127116888842,-0.0537950751309265,0.053572610900505045,0.053807301437918245,-0.089130160134043,0.014920331472335856,0.05585604594849149
TWS119,-0.013608892497306352,0.030229665379755244,0.057171100174090106,-0.027582195869075277,-0.05492229123457528,0.060346463216233104,0.05510196156339904,-0.03971638627398272,0.020620581869104804,-0.004196398801912986,0.03919737957844595,-0.008599380665955057,-0.038003196023680165,-0.06590898064928398,-0.07393248279921356,0.06685056303281287,-0.053434586617713276,0.006254778490163262,0.07569567183480012,-0.023639617916751836,-0.03257466127879438,0.03651126422845443,-0.07263733239517707,0.04772716003385212,0.04891710478622461
Sunitinib Malate,0.00919068623493682,0.04423354219694185,0.03872591814982629,-0.029697984435841908,-0.08972338823967779,0.10650658185883102,0.0329085265655837,-0.10339119552967438,0.014973845447176965,-0.004064016267870263,0.06686382648882847,-0.033296230456746116,-0.07921134585137088,-0.15627188042726128,-0.15350338520836065,0.04812773965751127,0.02290931951060215,-0.015022923478451461,0.0541442635751504,0.021933732986567735,0.018848243834272038,0.05908439201305624,-0.08277389028703143,-0.03407641293203471,-0.012075024330033659
AZ 960,-0.046047033412852066,0.03516594788458004,0.11241275777441602,-0.1112377272882727,-0.1353214735099597,0.19141024335427215,0.2626782766435246,-0.1426080160021005,0.09819832698749743,-0.07902148466910724,-0.022219060414217437,-0.00922109497087437,0.0342347210255019,-0.06992158662496128,-0.10179546390987793,0.07213019881394125,-0.40100259075213457,0.02557906543552423,0.18846260037141888,-0.04535253472853403,-0.026761664817402664,-0.04780477912980389,-0.16448555393083258,0.044391814623365354,0.1563964859986134
SL-327,-0.02067740195864896,0.03967880876187162,0.06775271635961698,-0.0649101249314221,-0.11741180302843188,0.06985123404442865,0.11894152901761279,-0.08415215620487113,0.0414965390324735,0.02212715548161531,0.03822318099088186,0.0002819949320805353,-0.0028115290821370174,-0.13060434760996087,-0.0778640583227949,0.06283519650025535,-0.11280267415918636,-0.004151509629695682,0.0736835603497228,-0.029301210581117267,-0.02874822144097759,0.01174479498868118,-0.04186768876088293,0.054238964199446696,-0.0235775064096198
MK-0752,-0.008123511061073677,-0.00959349198774394,-0.006471041192225302,-0.001663462979281521,-0.008958228431016907,0.016507489964526285,-0.019501429027741962,-0.011811096989010958,-0.021187476378318335,-0.018868701635131255,0.013795276331380505,-0.026407559246447658,-0.043852295753983625,0.015329749818161001,-0.03426187525687946,-0.04390923223276687,0.00356533069460926,-0.001050389321375475,0.027091684665206277,-0.01824914650078937,-0.11387470852488249,0.018129193440110932,-0.04463886597761453,0.04200347388501444,-0.03780301792141083
