,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Linifanib (ABT-869),0.0016082611163649296,0.0026817578146228482,0.0023441746857752782,0.0035734023632819586,0.003623615735897097,0.004041857878981465,0.0040277967502651705,0.00472421487024579,0.003245304825459587,0.005991159105034918,0.00808369358383832,0.004838811261655849,0.006522891736210561,0.007142297446864711,0.008242116543314049,0.009540865232177844,0.005699134032964213,0.006579128201830945,0.008516219701659467,0.010562187011987764,0.011543192438537908,0.009835668738278912,0.00927238112105934,0.016061640015931918,0.015416765559229752
Y-27632 2HCl,0.0013772673819606028,0.0016257535458078902,0.0022678920187782815,0.002424363181577428,0.002742194908886116,0.0040343573439252664,0.005324064763831896,0.005215233094544061,0.0050047054995028695,0.00579276221552186,0.003139655583811451,0.004269842522287796,0.002334488492243187,0.005116287882905982,0.005976198394645588,0.005932772263902687,0.00731318851027488,0.0035513345232618563,0.00473831557076894,0.00827416656449881,0.010606231282646043,0.007034551072910186,0.011895321090574545,0.005978063959334187,0.011539541590518934
Cediranib (AZD2171),0.0020717225595611676,0.003695739467557112,0.0034246589091929697,0.0018204057948411532,0.007277952178985327,0.006963156450120653,0.012300913471092707,0.004179053906616168,0.00702689205646907,0.004091549126110328,0.004239804248744946,0.003843821341367978,0.002940621370422209,0.00862782850007802,0.0071404359925866835,0.013145224208350657,0.01698939180451697,0.008349662706807157,0.006427894137067472,0.008936649988222845,0.010005243692216658,0.010578621939668846,0.009026282051155179,0.008963240445359903,0.014107578143386248
Avagacestat (BMS-708163),0.0016480216974292176,0.0018264854889771345,0.0025373707874389666,0.003103416575725883,0.007022204145009514,0.0032506050002351784,0.002771411049503924,0.0054617580845409104,0.0034716086628298758,0.001853976754879795,0.00666866770094698,0.006246072563244673,0.006826765690643032,0.004586058086332564,0.009772150494847639,0.010496798641394653,0.009043195737308904,0.008383770410993857,0.008697259150054407,0.008416048318728917,0.009608655757687235,0.010909684291573242,0.011246773523966934,0.008809045159905032,0.013428134573314396
Motesanib Diphosphate (AMG-706),0.0027180434703236887,0.002901484591444992,0.002773545670867839,0.003403106441493646,0.0037132425763617694,0.004759618655047487,0.0064612922951308915,0.007068510312788969,0.0058270617448623755,0.005276237423265557,0.004598077048651946,0.006059004564627523,0.009460122688823278,0.007007709431726938,0.011224600352508055,0.010283006627443393,0.011314234456717481,0.005819054002857358,0.006525514812392419,0.01008780109013827,0.01276897043956454,0.01002971093984256,0.005991769108588585,0.013581876829540878,0.011796495496327414
TWS119,0.001700915270357448,0.0015760897519525318,0.003018371535531528,0.0028681422827434495,0.003816779316063508,0.0037037938011955478,0.005638962115440505,0.0059017045516675986,0.0033158248989781742,0.002174201939726184,0.004768080636362598,0.00512043437640934,0.005854705724750208,0.004385719485631606,0.0069691789314033515,0.011025865192698946,0.0076506520676513255,0.008780505967533159,0.00690856177118641,0.008302628631011296,0.01011759950605925,0.010155144406896828,0.007777518206240949,0.009891008806992474,0.01172055568337193
Sunitinib Malate,0.0022585444892671133,0.002178630437655258,0.0026161689711210277,0.006252824777493151,0.005438885699147669,0.006691898899996875,0.011797793092510552,0.004704270242450033,0.005251457349121253,0.005381578486293013,0.007612314233714411,0.005198796257910805,0.007394455797881789,0.00822686271314292,0.010899561761847917,0.012763109704768115,0.010541943692568851,0.004672924539080588,0.012843340346036404,0.0045574312719021464,0.008072822887040395,0.00896217478654518,0.009454251935382204,0.01908122011987034,0.013441194705107845
AZ 960,0.0016080599426680766,0.0017817297570105616,0.0023152194570465745,0.004348554356218728,0.004758372085544589,0.0029138320800179023,0.005714710005267427,0.0029119672261210274,0.004283532113804812,0.0033459544217090565,0.004773310230834494,0.004009639426087534,0.008255582715918112,0.007230058433565789,0.006142112291822381,0.004497290052313248,0.008389813250026442,0.004359508243335321,0.008421315666440807,0.004109078317388131,0.007416381634844993,0.008500982906528034,0.007685285537491802,0.011202260493857127,0.011394082605541192
SL-327,0.001784961577294527,0.0029857233474641096,0.003797174002556035,0.002558781322219574,0.007686581213126979,0.005963874993476421,0.007046560211821794,0.00386741382966922,0.0044427289567413675,0.00611178710191223,0.0049203670699069875,0.004889135596626997,0.006190884613142578,0.007450576261792416,0.006915732312156028,0.006616034329938616,0.0070137838695686116,0.007521963441948911,0.00991772063322287,0.010940384839563293,0.010298246201988319,0.008414655007889993,0.011923986933192212,0.011066317103828638,0.01467843526333495
MK-0752,0.000988115397012688,0.0026491528702296753,0.003035893157295551,0.002681120077204369,0.0046425675976833666,0.005482840042813299,0.004415269349313597,0.003950313705455084,0.004991057439732501,0.004366772440829069,0.006914541816741822,0.0027553420034801862,0.007013808266404114,0.0077185822379676056,0.006460439549072818,0.004118966324706968,0.00813282755806743,0.006442848506003034,0.00813014822560044,0.007375683494077,0.009884954432074274,0.008324473507490146,0.013492372330630303,0.010999700244158944,0.009142841001077867
SU11274,0.001039809798383758,0.0023263655406362514,0.002385306935926267,0.0026120144779695383,0.005413991763638548,0.004298810018443364,0.0065433302247970854,0.004993476690544971,0.005087832064019718,0.003762414016068456,0.00518140500881867,0.006612100794851494,0.007437091716839722,0.007389377329371697,0.007024761679149169,0.006470099499014271,0.008341044152510546,0.0063116634384529574,0.008445781004786875,0.007476623364359205,0.00799528476133411,0.011687651501970861,0.014043568241879708,0.0110280335040646,0.012008194281016814
CHIR-98014,0.0007711716123105549,0.0018924262033035678,0.0015803494915699915,0.0013628454682915849,0.0016078787905088611,0.0027798607248444213,0.0031551172536023156,0.0019373054312528018,0.002186873360515353,0.0030172733624598447,0.0035270502127666904,0.0016008614128578459,0.0029208523386453117,0.003117281572921376,0.0031185951359427085,0.008768576254755266,0.006248820657267517,0.004614312655730009,0.006196637522507672,0.005051625992707447,0.007725981484521461,0.00659256128001145,0.005746281783046204,0.004371122674580357,0.007325613558338156
