# ROC Data for D054T01 classifier applied to D055T01 data for channels FITC
# AUC: 0.966401515152
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.006818181818181818,0.37435897435897436
0.9,0.01818181818181818,0.6102564102564103
0.8,0.03409090909090909,0.7666666666666667
0.7,0.05454545454545454,0.8435897435897436
0.6,0.09772727272727273,0.8974358974358975
0.5,0.13636363636363635,0.9461538461538461
0.4,0.2,0.9769230769230769
0.3,0.2545454545454545,0.9897435897435898
0.2,0.36818181818181817,0.9948717948717949
0.1,0.5636363636363636,1.0
0.0,1.0,1.0
