# ROC Data for D022T01 classifier applied to D055T01 data for channels Actin
# AUC: 0.839956099855
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0072992700729927005,0.2553699284009546
0.9,0.0170316301703163,0.39618138424821003
0.8,0.06082725060827251,0.4988066825775656
0.7,0.15328467153284672,0.649164677804296
0.6,0.31386861313868614,0.7804295942720764
0.5,0.45012165450121655,0.8997613365155132
0.4,0.5863746958637469,0.9522673031026253
0.3,0.6958637469586375,0.9809069212410502
0.2,0.7980535279805353,0.9904534606205251
0.1,0.902676399026764,0.9976133651551312
0.0,1.0,1.0
