# ROC Data for D007T01 classifier applied to D021T01 data for channels DAPI
# AUC: 0.944885438838
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.002044989775051125,0.1816326530612245
0.9,0.014314928425357873,0.42653061224489797
0.8,0.044989775051124746,0.6510204081632653
0.7,0.07770961145194274,0.7755102040816326
0.6,0.1165644171779141,0.889795918367347
0.5,0.18813905930470348,0.9306122448979591
0.4,0.2719836400817996,0.9673469387755103
0.3,0.35173824130879344,0.9857142857142858
0.2,0.45194274028629855,0.9938775510204082
0.1,0.623721881390593,0.9979591836734694
0.0,1.0,1.0
