# ROC Data for D020T01 classifier applied to D030T01 data for channels FITC
# AUC: 0.907444217941
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.014943960149439602,0.10318471337579618
0.9,0.028642590286425903,0.2445859872611465
0.8,0.05603985056039851,0.4356687898089172
0.7,0.09713574097135741,0.6611464968152866
0.6,0.13449564134495642,0.8127388535031848
0.5,0.18181818181818182,0.89171974522293
0.4,0.22415940224159403,0.9286624203821656
0.3,0.27895392278953923,0.956687898089172
0.2,0.35367372353673726,0.9796178343949045
0.1,0.5317559153175592,0.9923566878980892
0.0,1.0,1.0
