# ROC Data for D054T01 classifier applied to D021T01 data for channels Actin_DAPI
# AUC: 0.931520259834
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.0498960498960499
0.9,0.004016064257028112,0.340956340956341
0.8,0.012048192771084338,0.553014553014553
0.7,0.04819277108433735,0.7027027027027027
0.6,0.11847389558232932,0.8045738045738046
0.5,0.23694779116465864,0.9106029106029107
0.4,0.3614457831325301,0.9584199584199584
0.3,0.5261044176706827,0.9916839916839917
0.2,0.6606425702811245,0.997920997920998
0.1,0.8614457831325302,1.0
0.0,1.0,1.0
