# ROC Data for D027T01 classifier applied to D019T01 data for channels Actin
# AUC: 0.570601489558
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.003708281829419036,0.01170671595810228
0.9,0.02657601977750309,0.04867529266789895
0.8,0.08838071693448703,0.13000616142945162
0.7,0.1965389369592089,0.24337646333949475
0.6,0.3368355995055624,0.39802834257547753
0.5,0.48393077873918416,0.5545286506469501
0.4,0.6273176761433868,0.7393715341959335
0.3,0.7731767614338689,0.8841651263093038
0.2,0.8906056860321384,0.9784349969192853
0.1,0.9616810877626699,0.9993838570548367
0.0,1.0,1.0
