# ROC Data for D020T02 classifier applied to D019T01 data for channels DAPI
# AUC: 0.565558056371
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.00311332503113325,0.0
0.9,0.0161892901618929,0.003669724770642202
0.8,0.0448318804483188,0.021406727828746176
0.7,0.12141967621419676,0.06788990825688074
0.6,0.22415940224159403,0.17003058103975535
0.5,0.350560398505604,0.35902140672782873
0.4,0.4943960149439601,0.6018348623853211
0.3,0.6320049813200498,0.8226299694189603
0.2,0.7683686176836861,0.9522935779816514
0.1,0.8922789539227896,0.9938837920489296
0.0,1.0,1.0
