# ROC Data for D055T01 classifier applied to D054T01 data for channels DAPI
# AUC: 0.926371412123
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.023809523809523808,0.27202072538860106
0.9,0.05291005291005291,0.5259067357512953
0.8,0.07671957671957672,0.6917098445595855
0.7,0.10846560846560846,0.7901554404145078
0.6,0.13756613756613756,0.844559585492228
0.5,0.16666666666666666,0.9015544041450777
0.4,0.2037037037037037,0.9352331606217616
0.3,0.25925925925925924,0.9689119170984456
0.2,0.3148148148148148,0.9844559585492227
0.1,0.46296296296296297,0.9974093264248705
0.0,1.0,1.0
