# ROC Data for D046T01 classifier applied to D020T02 data
# AUC: 0.862278132552
Threshold,FalsePosRate,TruePosRate
1.9,0.0,0.0
0.9,0.002824858757062147,0.0028328611898017
0.8,0.002824858757062147,0.031161473087818695
0.7,0.00847457627118644,0.0708215297450425
0.6,0.025423728813559324,0.1274787535410765
0.5,0.0480225988700565,0.23512747875354106
0.4,0.08757062146892655,0.40226628895184136
0.3,0.13559322033898305,0.6628895184135978
0.2,0.1977401129943503,0.8611898016997167
0.1,0.3418079096045198,0.9461756373937678
0.0,1.0,1.0
