,Importance
x.a.b.mean,0.0005533771691701353
x.a.b.sd,0.001445086865929567
x.a.b.mad,0.0006567623777380207
x.a.b.q001,0.0016289187252617563
x.a.b.q005,0.0006796448987118357
x.a.b.q05,0.017198520006316005
x.a.b.q095,0.002131012735645302
x.a.b.q099,0.0021935547162407424
x.a.m.cx,0.0006370151915229245
x.a.m.cy,0.0
x.a.m.majoraxis,1.0877199648811783e-05
x.a.m.eccentricity,0.0
x.a.m.theta,0.0
x.a.h.asm.s1,0.0035816399883948553
x.a.h.con.s1,0.0
x.a.h.cor.s1,0.0007585988146207067
x.a.h.var.s1,0.003240846958250992
x.a.h.idm.s1,0.0003104985050489855
x.a.h.sav.s1,0.0
x.a.h.sva.s1,0.0003244058845718597
x.a.h.sen.s1,0.0
x.a.h.ent.s1,0.0
x.a.h.dva.s1,0.0
x.a.h.den.s1,0.0
x.a.h.f12.s1,0.05072466533755722
x.a.h.f13.s1,0.007012322850563535
x.a.h.asm.s2,0.0
x.a.h.con.s2,0.0006650912996777659
x.a.h.cor.s2,0.0014026756510893204
x.a.h.var.s2,0.0
x.a.h.idm.s2,0.0
x.a.h.sav.s2,0.0
x.a.h.sva.s2,0.0002598069573886379
x.a.h.sen.s2,0.009359454085425132
x.a.h.ent.s2,0.0
x.a.h.dva.s2,0.0
x.a.h.den.s2,0.0
x.a.h.f12.s2,0.011508213448665237
x.a.h.f13.s2,0.00042319712737701155
x.a.h.asm.s4,0.0020097780126849896
x.a.h.con.s4,0.0011236000199181027
x.a.h.cor.s4,0.0020590815725413615
x.a.h.var.s4,0.0
x.a.h.idm.s4,0.0
x.a.h.sav.s4,0.0
x.a.h.sva.s4,0.00033403751664253455
x.a.h.sen.s4,0.0034218789771743897
x.a.h.ent.s4,0.0005313070783852527
x.a.h.dva.s4,0.0008720930232558139
x.a.h.den.s4,0.007542163496986123
x.a.h.f12.s4,0.0
x.a.h.f13.s4,0.11491582325346586
x.a.h.asm.s8,0.0
x.a.h.con.s8,0.0
x.a.h.cor.s8,0.0005174255072725357
x.a.h.var.s8,0.0
x.a.h.idm.s8,0.0
x.a.h.sav.s8,0.0
x.a.h.sva.s8,0.0008019088771102134
x.a.h.sen.s8,0.0
x.a.h.ent.s8,0.007961339480895602
x.a.h.dva.s8,0.0
x.a.h.den.s8,5.450475907648293e-05
x.a.h.f12.s8,0.0
x.a.h.f13.s8,0.04804436790821988
x.a.h.asm.s16,0.0
x.a.h.con.s16,0.0
x.a.h.cor.s16,0.0019898909192006854
x.a.h.var.s16,0.0
x.a.h.idm.s16,0.0026680684942131517
x.a.h.sav.s16,0.0
x.a.h.sva.s16,0.0
x.a.h.sen.s16,0.0
x.a.h.ent.s16,0.00165474060822898
x.a.h.dva.s16,0.04137042521112517
x.a.h.den.s16,0.04244850826388626
x.a.h.f12.s16,0.0
x.a.h.f13.s16,0.0
x.a.h.asm.s32,0.0
x.a.h.con.s32,0.0
x.a.h.cor.s32,0.0002595247076574877
x.a.h.var.s32,0.0
x.a.h.idm.s32,0.0
