# ROC Data for D020T01 classifier applied to D046T01 data for channels FITC
# AUC: 0.914835642488
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.007334963325183374,0.14
0.9,0.029339853300733496,0.3622222222222222
0.8,0.061124694376528114,0.5888888888888889
0.7,0.10024449877750612,0.7422222222222222
0.6,0.1491442542787286,0.82
0.5,0.1882640586797066,0.8888888888888888
0.4,0.23227383863080683,0.9311111111111111
0.3,0.30073349633251834,0.9644444444444444
0.2,0.4400977995110024,0.9866666666666667
0.1,0.78239608801956,0.9911111111111112
0.0,1.0,1.0
