# ROC Data for D020T02 classifier applied to D007T01 data for channels FITC
# AUC: 0.188311463512
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0006293266205160479,0.0
0.9,0.016991818753933293,0.0019646365422396855
0.8,0.062303335431088736,0.005893909626719057
0.7,0.17684078036500944,0.022920759659463
0.6,0.35619886721208305,0.05304518664047151
0.5,0.5506607929515418,0.09692206941715782
0.4,0.7004405286343612,0.15979043876882776
0.3,0.7986154814348647,0.29011132940406026
0.2,0.8993077407174324,0.5651604453176162
0.1,0.9842668344870988,0.9698755730189915
0.0,1.0,1.0
