# ROC Data for D010T01 classifier applied to D046T01 data
# AUC: 0.906388370377
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.028846153846153848
0.9,0.006772009029345372,0.1875
0.8,0.020316027088036117,0.3918269230769231
0.7,0.04288939051918736,0.5552884615384616
0.6,0.10609480812641084,0.7139423076923077
0.5,0.1963882618510158,0.8485576923076923
0.4,0.327313769751693,0.9375
0.3,0.47404063205417607,0.9831730769230769
0.2,0.6636568848758465,0.9903846153846154
0.1,0.8487584650112867,1.0
0.0,1.0,1.0
