# ROC Data for D019T01 classifier applied to D030T01 data for channels DAPI
# AUC: 0.891856969485
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0062266500622665,0.07388535031847134
0.9,0.021170610211706103,0.21273885350318472
0.8,0.04234122042341221,0.3592356687898089
0.7,0.0660024906600249,0.4942675159235669
0.6,0.099626400996264,0.6038216560509554
0.5,0.13947696139476962,0.6968152866242038
0.4,0.17434620174346202,0.7936305732484077
0.3,0.21544209215442092,0.867515923566879
0.2,0.25404732254047324,0.9299363057324841
0.1,0.30635118306351183,0.9732484076433121
0.0,1.0,1.0
