# ROC Data for D019T01 classifier applied to D013T01 data for channels Actin_DAPI
# AUC: 0.840383760304
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.004733727810650888,0.05317919075144509
0.9,0.005917159763313609,0.15838150289017341
0.8,0.01775147928994083,0.2728323699421965
0.7,0.03195266272189349,0.3965317919075145
0.6,0.05562130177514793,0.48323699421965316
0.5,0.0863905325443787,0.5757225433526012
0.4,0.14201183431952663,0.6682080924855491
0.3,0.2106508875739645,0.7456647398843931
0.2,0.28402366863905326,0.8127167630057803
0.1,0.37751479289940826,0.884393063583815
0.0,1.0,1.0
