# ROC Data for D018T01 classifier applied to D055T01 data for channels FITC
# AUC: 0.900944055944
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0022727272727272726,0.15128205128205127
0.9,0.00909090909090909,0.25384615384615383
0.8,0.03409090909090909,0.33589743589743587
0.7,0.05454545454545454,0.4461538461538462
0.6,0.07954545454545454,0.5435897435897435
0.5,0.11818181818181818,0.6564102564102564
0.4,0.13636363636363635,0.7487179487179487
0.3,0.16590909090909092,0.8487179487179487
0.2,0.19772727272727272,0.9128205128205128
0.1,0.26136363636363635,0.9615384615384616
0.0,1.0,1.0
