# ROC Data for D020T01 classifier applied to D021T01 data for channels FITC
# AUC: 0.89799674471
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.002044989775051125,0.09795918367346938
0.9,0.03680981595092025,0.3163265306122449
0.8,0.081799591002045,0.5081632653061224
0.7,0.10020449897750511,0.6693877551020408
0.6,0.15132924335378323,0.7775510204081633
0.5,0.1983640081799591,0.8714285714285714
0.4,0.26993865030674846,0.9387755102040817
0.3,0.3967280163599182,0.9755102040816327
0.2,0.5807770961145194,0.9938775510204082
0.1,0.7832310838445807,0.9979591836734694
0.0,1.0,1.0
