# ROC Data for D021T01 classifier applied to D054T01 data for channels Actin_DAPI
# AUC: 0.873422450728
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.010666666666666666
0.9,0.0,0.042666666666666665
0.8,0.0,0.10133333333333333
0.7,0.002570694087403599,0.19733333333333333
0.6,0.007712082262210797,0.3253333333333333
0.5,0.02570694087403599,0.4106666666666667
0.4,0.05141388174807198,0.5226666666666666
0.3,0.10282776349614396,0.632
0.2,0.13624678663239073,0.7466666666666667
0.1,0.2185089974293059,0.8773333333333333
0.0,1.0,1.0
