# ROC Data for D018T01 classifier applied to D013T01 data for channels FITC
# AUC: 0.789975114951
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0011806375442739079,0.002317497103128621
0.9,0.0059031877213695395,0.02549246813441483
0.8,0.015348288075560802,0.056778679026651215
0.7,0.031877213695395513,0.10660486674391657
0.6,0.05194805194805195,0.186558516801854
0.5,0.07910271546635184,0.35573580533024335
0.4,0.12278630460448642,0.5388180764774044
0.3,0.16056670602125148,0.6303592120509849
0.2,0.22786304604486424,0.7149478563151797
0.1,0.2857142857142857,0.8111239860950173
0.0,1.0,1.0
