# ROC Data for D013T01 classifier applied to D021T01 data
# AUC: 0.677421912823
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.002053388090349076
0.9,0.0040650406504065045,0.012320328542094456
0.8,0.02032520325203252,0.045174537987679675
0.7,0.05894308943089431,0.12114989733059549
0.6,0.1402439024390244,0.28542094455852157
0.5,0.2865853658536585,0.4784394250513347
0.4,0.4166666666666667,0.6837782340862423
0.3,0.5447154471544715,0.8357289527720739
0.2,0.6869918699186992,0.9240246406570842
0.1,0.8597560975609756,0.9794661190965093
0.0,1.0,1.0
