# ROC Data for D020T02 classifier applied to D054T01 data for channels FITC
# AUC: 0.770783066462
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.007731958762886598,0.03723404255319149
0.9,0.02577319587628866,0.14361702127659576
0.8,0.05670103092783505,0.2553191489361702
0.7,0.1056701030927835,0.36436170212765956
0.6,0.16494845360824742,0.5053191489361702
0.5,0.2345360824742268,0.6356382978723404
0.4,0.34536082474226804,0.7393617021276596
0.3,0.48195876288659795,0.851063829787234
0.2,0.6804123711340206,0.973404255319149
0.1,0.8608247422680413,0.9946808510638298
0.0,1.0,1.0
