# ROC Data for D020T01 classifier applied to D013T01 data
# AUC: 0.877733130413
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0011441647597254005,0.014354066985645933
0.9,0.004576659038901602,0.08253588516746412
0.8,0.006864988558352402,0.21291866028708134
0.7,0.019450800915331808,0.3397129186602871
0.6,0.036613272311212815,0.4868421052631579
0.5,0.07437070938215103,0.6196172248803827
0.4,0.13043478260869565,0.742822966507177
0.3,0.21739130434782608,0.8217703349282297
0.2,0.3306636155606407,0.8899521531100478
0.1,0.5183066361556065,0.9509569377990431
0.0,1.0,1.0
