# ROC Data for D030T01 classifier applied to D022T01 data
# AUC: 0.938921026157
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.20238095238095238
0.9,0.002347417840375587,0.3726190476190476
0.8,0.011737089201877934,0.5
0.7,0.02464788732394366,0.6166666666666667
0.6,0.04460093896713615,0.7071428571428572
0.5,0.06807511737089202,0.794047619047619
0.4,0.10328638497652583,0.8535714285714285
0.3,0.14788732394366197,0.8988095238095238
0.2,0.23943661971830985,0.9404761904761905
0.1,0.3755868544600939,0.9666666666666667
0.0,1.0,1.0
