# ROC Data for D018T01 classifier applied to D020T02 data for channels DAPI
# AUC: 0.606644252321
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.023054755043227664,0.011111111111111112
0.9,0.06051873198847262,0.03611111111111111
0.8,0.0893371757925072,0.09722222222222222
0.7,0.13256484149855907,0.14722222222222223
0.6,0.1585014409221902,0.2
0.5,0.207492795389049,0.24166666666666667
0.4,0.24495677233429394,0.30277777777777776
0.3,0.2824207492795389,0.3861111111111111
0.2,0.3256484149855908,0.5222222222222223
0.1,0.41210374639769454,0.6638888888888889
0.0,1.0,1.0
