# ROC Data for D022T01 classifier applied to D022T01 data for channels FITC
# AUC: 0.879895751088
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.022170361726954493,0.16407185628742516
0.9,0.058343057176196034,0.39520958083832336
0.8,0.09451575262543757,0.5676646706586826
0.7,0.1353558926487748,0.7269461077844311
0.6,0.18203033838973162,0.8143712574850299
0.5,0.220536756126021,0.8754491017964072
0.4,0.2823803967327888,0.9173652694610779
0.3,0.3733955659276546,0.9473053892215569
0.2,0.5017502917152858,0.9712574850299401
0.1,0.6954492415402567,0.9868263473053892
0.0,1.0,1.0
