# ROC Data for D007T01 classifier applied to D054T01 data for channels DAPI
# AUC: 0.834522438797
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0026455026455026454,0.06476683937823834
0.9,0.03439153439153439,0.24352331606217617
0.8,0.10582010582010581,0.4326424870466321
0.7,0.1455026455026455,0.5777202072538861
0.6,0.18253968253968253,0.6813471502590673
0.5,0.21957671957671956,0.7435233160621761
0.4,0.25132275132275134,0.805699481865285
0.3,0.2857142857142857,0.8523316062176166
0.2,0.35185185185185186,0.9119170984455959
0.1,0.47619047619047616,0.9430051813471503
0.0,1.0,1.0
