# ROC Data for D030T01 classifier applied to D010T01 data for channels Actin
# AUC: 0.613672967704
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.0099601593625498
0.9,0.02127659574468085,0.021912350597609563
0.8,0.08317214700193423,0.061752988047808766
0.7,0.1470019342359768,0.12350597609561753
0.6,0.17794970986460348,0.20916334661354583
0.5,0.2379110251450677,0.31274900398406374
0.4,0.32688588007736946,0.44621513944223107
0.3,0.3520309477756286,0.5258964143426295
0.2,0.38878143133462284,0.6195219123505976
0.1,0.4584139264990329,0.7350597609561753
0.0,1.0,1.0
