# ROC Data for D030T01 classifier applied to D046T01 data for channels Actin_DAPI
# AUC: 0.972728258512
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.10849056603773585
0.9,0.0,0.21933962264150944
0.8,0.0022988505747126436,0.4009433962264151
0.7,0.009195402298850575,0.5683962264150944
0.6,0.020689655172413793,0.7476415094339622
0.5,0.05057471264367816,0.8867924528301887
0.4,0.09655172413793103,0.9410377358490566
0.3,0.21149425287356322,0.9787735849056604
0.2,0.35402298850574715,0.9905660377358491
0.1,0.6137931034482759,0.9976415094339622
0.0,1.0,1.0
