# ROC Data for D018T01 classifier applied to D018T01 data
# AUC: 0.994319014319
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.645909645909646
0.9,0.0012121212121212121,0.8290598290598291
0.8,0.0036363636363636364,0.8974358974358975
0.7,0.007272727272727273,0.9328449328449329
0.6,0.01818181818181818,0.960927960927961
0.5,0.04606060606060606,0.9719169719169719
0.4,0.06909090909090909,0.9816849816849816
0.3,0.12242424242424242,0.9877899877899878
0.2,0.18666666666666668,0.9951159951159951
0.1,0.31636363636363635,0.9975579975579976
0.0,1.0,1.0
