# ROC Data for D021T01 classifier applied to D013T01 data for channels DAPI
# AUC: 0.727100160888
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0035460992907801418,0.02199074074074074
0.9,0.01773049645390071,0.061342592592592594
0.8,0.03546099290780142,0.1087962962962963
0.7,0.06501182033096926,0.1909722222222222
0.6,0.08392434988179669,0.2847222222222222
0.5,0.11583924349881797,0.3819444444444444
0.4,0.1347517730496454,0.4513888888888889
0.3,0.16312056737588654,0.5243055555555556
0.2,0.2044917257683215,0.6111111111111112
0.1,0.30141843971631205,0.7071759259259259
0.0,1.0,1.0
