# ROC Data for D054T01 classifier applied to D021T01 data for channels FITC
# AUC: 0.874032803305
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.006134969325153374,0.05918367346938776
0.9,0.022494887525562373,0.15306122448979592
0.8,0.03885480572597137,0.3081632653061224
0.7,0.065439672801636,0.47959183673469385
0.6,0.12269938650306748,0.6448979591836734
0.5,0.1901840490797546,0.7836734693877551
0.4,0.28629856850715746,0.8918367346938776
0.3,0.40899795501022496,0.9530612244897959
0.2,0.5787321063394683,0.9857142857142858
0.1,0.803680981595092,0.9979591836734694
0.0,1.0,1.0
