# ROC Data for D020T02 classifier applied to D010T01 data for channels Actin_DAPI
# AUC: 0.897420892432
Threshold,FalsePosRate,TruePosRate
0.9,0.0,0.029850746268656716
0.8,0.0,0.09701492537313433
0.7,0.004140786749482402,0.22201492537313433
0.6,0.012422360248447204,0.3917910447761194
0.5,0.028985507246376812,0.542910447761194
0.4,0.07453416149068323,0.7164179104477612
0.3,0.19875776397515527,0.8302238805970149
0.2,0.42857142857142855,0.9365671641791045
0.1,0.7453416149068323,0.9906716417910447
0.0,1.0,1.0
