,Importance
x.b.b.mean,0.0027481458023198772
x.b.b.sd,0.001958387169127535
x.b.b.mad,0.0066416112353063494
x.b.b.q001,0.023156479589712307
x.b.b.q005,0.033218800854583244
x.b.b.q05,0.0221353856391875
x.b.b.q095,0.038758122007518304
x.b.b.q099,0.008350807640339372
x.b.m.cx,0.004247742510886966
x.b.m.cy,0.006280190680316665
x.b.m.majoraxis,0.006728389494642444
x.b.m.eccentricity,0.005294755390323044
x.b.m.theta,0.0017695841150591352
x.b.h.asm.s1,0.002337195018258722
x.b.h.con.s1,0.0010974676314266564
x.b.h.cor.s1,0.0046800307526965075
x.b.h.var.s1,0.0029304625387822415
x.b.h.idm.s1,0.0033623420436022103
x.b.h.sav.s1,0.0013395222726169554
x.b.h.sva.s1,0.005629913596115068
x.b.h.sen.s1,0.010453901480938627
x.b.h.ent.s1,0.004102956889787739
x.b.h.dva.s1,0.00028296211954918803
x.b.h.den.s1,0.004998636104240223
x.b.h.f12.s1,0.003213669920673625
x.b.h.f13.s1,0.0034381900943449887
x.b.h.asm.s2,0.003903075716432356
x.b.h.con.s2,0.010003610873617388
x.b.h.cor.s2,0.004150681955459602
x.b.h.var.s2,0.0013645826889821914
x.b.h.idm.s2,0.003077397956910252
x.b.h.sav.s2,0.005052244009236087
x.b.h.sva.s2,0.0025940294142849747
x.b.h.sen.s2,0.00841235061885329
x.b.h.ent.s2,0.0007991681495136613
x.b.h.dva.s2,0.0007874892244692792
x.b.h.den.s2,0.004070308697249099
x.b.h.f12.s2,0.0031876367090557132
x.b.h.f13.s2,0.003993867772496926
x.b.h.asm.s4,0.003892342672846007
x.b.h.con.s4,0.004940202643363719
x.b.h.cor.s4,0.002591044187540014
x.b.h.var.s4,0.005634132548584199
x.b.h.idm.s4,0.006453555283766388
x.b.h.sav.s4,0.0038183213707719396
x.b.h.sva.s4,0.005289577621598677
x.b.h.sen.s4,0.0026850720470235996
x.b.h.ent.s4,0.002646756624391136
x.b.h.dva.s4,0.021865556619101684
x.b.h.den.s4,0.003201687727459562
x.b.h.f12.s4,0.0023482249473721984
