# ROC Data for D019T01 classifier applied to D007T01 data
# AUC: 0.965951954466
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.013478818998716302
0.9,0.0,0.051347881899871634
0.8,0.0006418485237483953,0.14698331193838254
0.7,0.0038510911424903724,0.28498074454428757
0.6,0.009627727856225931,0.48010269576379977
0.5,0.01797175866495507,0.6675224646983312
0.4,0.03979460847240052,0.8087291399229781
0.3,0.07830551989730423,0.9050064184852374
0.2,0.13607188703465983,0.9576379974326059
0.1,0.26893453145057766,0.9865211810012837
0.0,1.0,1.0
