# ROC Data for D013T01 classifier applied to D020T01 data for channels FITC
# AUC: 0.831560253215
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.018561484918793503,0.01728395061728395
0.9,0.03480278422273782,0.11604938271604938
0.8,0.058004640371229696,0.2691358024691358
0.7,0.11600928074245939,0.4765432098765432
0.6,0.1554524361948956,0.671604938271605
0.5,0.23665893271461716,0.7901234567901234
0.4,0.33178654292343385,0.8691358024691358
0.3,0.46867749419953597,0.9333333333333333
0.2,0.6241299303944315,0.9728395061728395
0.1,0.7888631090487239,0.9901234567901235
0.0,1.0,1.0
