# ROC Data for D022T01 classifier applied to D027T01 data for channels DAPI
# AUC: 0.830348875934
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.009163802978235968,0.03407880724174654
0.9,0.04009163802978236,0.1597444089456869
0.8,0.07331042382588775,0.32161874334398294
0.7,0.13058419243986255,0.4802981895633653
0.6,0.1775486827033219,0.625133120340788
0.5,0.23940435280641467,0.7369542066027689
0.4,0.29553264604810997,0.838125665601704
0.3,0.3654066437571592,0.9073482428115016
0.2,0.44100801832760594,0.9531416400425985
0.1,0.6105383734249714,0.9914802981895634
0.0,1.0,1.0
