# ROC Data for D027T01 classifier applied to D020T02 data for channels Actin
# AUC: 0.852697228316
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.014450867052023121,0.14681440443213298
0.9,0.08959537572254335,0.46537396121883656
0.8,0.20520231213872833,0.7285318559556787
0.7,0.29190751445086704,0.8559556786703602
0.6,0.34104046242774566,0.9113573407202216
0.5,0.3901734104046243,0.9418282548476454
0.4,0.4682080924855491,0.96398891966759
0.3,0.5722543352601156,0.9916897506925207
0.2,0.7312138728323699,0.9944598337950139
0.1,0.869942196531792,0.997229916897507
0.0,1.0,1.0
