# ROC Data for D019T01 classifier applied to D019T01 data for channels FITC
# AUC: 0.983289690555
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.010572139303482588,0.6491120636864667
0.9,0.024253731343283583,0.8199632578077158
0.8,0.03855721393034826,0.900796080832823
0.7,0.0472636815920398,0.9406001224739743
0.6,0.06343283582089553,0.9657072872014697
0.5,0.07587064676616916,0.977342314758114
0.4,0.09328358208955224,0.9883649724433557
0.3,0.10945273631840796,0.9920391916717698
0.2,0.13432835820895522,0.9938763012859767
0.1,0.19340796019900497,0.9969381506429884
0.0,1.0,1.0
