# ROC Data for D004T01 classifier applied to D022T01 data
# AUC: 0.82567837581
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.023809523809523808
0.9,0.0035211267605633804,0.0630952380952381
0.8,0.015258215962441314,0.19523809523809524
0.7,0.05516431924882629,0.37023809523809526
0.6,0.07863849765258216,0.46785714285714286
0.5,0.10093896713615023,0.5416666666666666
0.4,0.13380281690140844,0.6154761904761905
0.3,0.1784037558685446,0.7011904761904761
0.2,0.24413145539906103,0.7761904761904762
0.1,0.3685446009389671,0.875
0.0,1.0,1.0
