# ROC Data for D021T01 classifier applied to D022T01 data for channels Actin_DAPI
# AUC: 0.857351574564
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0023952095808383233,0.029171528588098017
0.9,0.009580838323353293,0.09918319719953325
0.8,0.01437125748502994,0.21703617269544925
0.7,0.02035928143712575,0.31738623103850644
0.6,0.033532934131736525,0.4282380396732789
0.5,0.05389221556886228,0.5320886814469078
0.4,0.09341317365269461,0.6382730455075846
0.3,0.15089820359281436,0.7292882147024504
0.2,0.22874251497005987,0.8133022170361727
0.1,0.35808383233532937,0.8914819136522754
0.0,1.0,1.0
