# ROC Data for D007T01 classifier applied to D030T01 data for channels Actin_DAPI
# AUC: 0.876796317183
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.0063532401524777635
0.9,0.0012484394506866417,0.021601016518424398
0.8,0.00749063670411985,0.07750952986022872
0.7,0.02247191011235955,0.18043202033036848
0.6,0.04369538077403246,0.29733163913595934
0.5,0.0898876404494382,0.4701397712833545
0.4,0.14232209737827714,0.6569250317662008
0.3,0.2034956304619226,0.8170266836086404
0.2,0.2571785268414482,0.9174078780177891
0.1,0.33707865168539325,0.9758576874205845
0.0,1.0,1.0
