# ROC Data for D004T01 classifier applied to D046T01 data for channels DAPI
# AUC: 0.884061388672
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.011574074074074073,0.03747072599531616
0.9,0.032407407407407406,0.19672131147540983
0.8,0.05555555555555555,0.3372365339578454
0.7,0.06944444444444445,0.44730679156908665
0.6,0.08796296296296297,0.5667447306791569
0.5,0.1087962962962963,0.6533957845433255
0.4,0.1388888888888889,0.7517564402810304
0.3,0.1736111111111111,0.8477751756440282
0.2,0.24305555555555555,0.9133489461358314
0.1,0.4027777777777778,0.9672131147540983
0.0,1.0,1.0
