# ROC Data for D055T01 classifier applied to D030T01 data for channels DAPI
# AUC: 0.891320763697
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0012453300124533001,0.08535031847133757
0.9,0.019925280199252802,0.2089171974522293
0.8,0.05105853051058531,0.3910828025477707
0.7,0.10585305105853052,0.575796178343949
0.6,0.17434620174346202,0.759235668789809
0.5,0.23163138231631383,0.9031847133757962
0.4,0.2901618929016189,0.956687898089172
0.3,0.36612702366127026,0.9821656050955414
0.2,0.47073474470734744,0.9923566878980892
0.1,0.6239103362391034,0.9974522292993631
0.0,1.0,1.0
