,Importance
x.c.b.mean,0.024999036476201435
x.c.b.sd,0.0
x.c.b.mad,0.04015902380615508
x.c.b.q001,0.007714716156529982
x.c.b.q005,0.007565233456665457
x.c.b.q05,0.009653413392750491
x.c.b.q095,0.0
x.c.b.q099,0.001870220984865463
x.c.m.cx,0.0033658020210884073
x.c.m.cy,0.0019199650091436995
x.c.m.majoraxis,0.0007148069618980309
x.c.m.eccentricity,0.002748405798061283
x.c.m.theta,0.0003933337082578094
x.c.h.asm.s1,0.009943956096331698
x.c.h.con.s1,0.00300973324360912
x.c.h.cor.s1,0.006164985871611196
x.c.h.var.s1,0.0016647793625854368
x.c.h.idm.s1,0.0011738658240793025
x.c.h.sav.s1,0.0015004086796755168
x.c.h.sva.s1,0.02124816266556911
x.c.h.sen.s1,0.00035582039481135214
x.c.h.ent.s1,0.0010547674242891258
x.c.h.dva.s1,0.008178012255535116
x.c.h.den.s1,0.002283263468029852
x.c.h.f12.s1,0.008341867274451858
x.c.h.f13.s1,0.00554951605020401
x.c.h.asm.s2,0.0007352164035071185
x.c.h.con.s2,0.0023076611446295045
x.c.h.cor.s2,0.04041703005463644
x.c.h.var.s2,0.0007900733679713854
x.c.h.idm.s2,0.0005950590269027308
x.c.h.sav.s2,0.001334375179627064
x.c.h.sva.s2,0.0031286827112089292
x.c.h.sen.s2,0.0051444453812044735
x.c.h.ent.s2,0.006395561267724241
x.c.h.dva.s2,0.0005060980840263199
x.c.h.den.s2,0.002801080355867224
x.c.h.f12.s2,0.004874386617781608
x.c.h.f13.s2,0.005591603920278404
x.c.h.asm.s4,0.005491285828446743
x.c.h.con.s4,0.0009624779619942731
x.c.h.cor.s4,0.03599753706451832
x.c.h.var.s4,0.00174161330353381
x.c.h.idm.s4,0.0016606380119658765
x.c.h.sav.s4,0.0004426536033475933
x.c.h.sva.s4,0.0019740292648827294
x.c.h.sen.s4,0.0013643740659159448
x.c.h.ent.s4,0.0015161330606790514
x.c.h.dva.s4,0.0026623828667548554
x.c.h.den.s4,0.0010836474613106647
x.c.h.f12.s4,0.03726330433291024
x.c.h.f13.s4,0.00647157729991024
x.c.h.asm.s8,0.008729031382948196
x.c.h.con.s8,0.0015638397728081608
x.c.h.cor.s8,0.0037940815507290712
x.c.h.var.s8,0.0008207303609407595
x.c.h.idm.s8,0.001393190178757986
x.c.h.sav.s8,0.001093614241331657
x.c.h.sva.s8,0.003104568680599202
x.c.h.sen.s8,0.0
x.c.h.ent.s8,0.002195408464685341
x.c.h.dva.s8,0.006863955590115651
x.c.h.den.s8,0.004787550802851393
x.c.h.f12.s8,0.001766438509712643
x.c.h.f13.s8,0.0059830687823979375
x.c.h.asm.s16,0.0011795100185400856
x.c.h.con.s16,0.0018860138519207828
x.c.h.cor.s16,0.003169738392593964
x.c.h.var.s16,0.0003847575987536236
x.c.h.idm.s16,0.0006975330208849965
x.c.h.sav.s16,0.002427877341517607
x.c.h.sva.s16,0.001169949478720466
x.c.h.sen.s16,0.0018774348977790081
x.c.h.ent.s16,0.0007412158388943731
x.c.h.dva.s16,0.002419545269741417
x.c.h.den.s16,0.0009798399374649138
x.c.h.f12.s16,0.001384472241360539
x.c.h.f13.s16,0.0009244938651061171
x.c.h.asm.s32,0.0025260308858380035
x.c.h.con.s32,0.0
x.c.h.cor.s32,0.001569443074091774
x.c.h.var.s32,0.0024271503394485304
x.c.h.idm.s32,3.799481421215408e-05
x.c.h.sav.s32,0.0004288586722790614
x.c.h.sva.s32,0.0016574217287131363
x.c.h.sen.s32,0.0011313299714078655
x.c.h.ent.s32,0.012486976055173985
x.c.h.dva.s32,0.0011890016966683709
x.c.h.den.s32,0.0013976661423998477
x.c.h.f12.s32,0.0007632962820194996
x.c.h.f13.s32,0.0011919248154526009
x.c.h.asm.s64,0.0
x.c.h.con.s64,0.0
x.c.h.cor.s64,0.0
x.c.h.var.s64,0.0
x.c.h.idm.s64,0.0
x.c.h.sav.s64,0.0
x.c.h.sva.s64,0.0
x.c.h.sen.s64,0.0
x.c.h.ent.s64,0.0
x.c.h.dva.s64,0.0
x.c.h.den.s64,0.0
x.c.h.f12.s64,0.0
x.c.h.f13.s64,0.0
x.c.h.asm.s128,0.0
x.c.h.con.s128,0.0
x.c.h.cor.s128,0.0
x.c.h.var.s128,0.0
x.c.h.idm.s128,0.0
x.c.h.sav.s128,0.0
x.c.h.sva.s128,0.0
x.c.h.sen.s128,0.0
x.c.h.ent.s128,0.0
x.c.h.dva.s128,0.0
x.c.h.den.s128,0.0
x.c.h.f12.s128,0.0
x.c.h.f13.s128,0.0
x.c.h.asm.s256,0.0
x.c.h.con.s256,0.0
x.c.h.cor.s256,0.0
x.c.h.var.s256,0.0
x.c.h.idm.s256,0.0
x.c.h.sav.s256,0.0
x.c.h.sva.s256,0.0
x.c.h.sen.s256,0.0
x.c.h.ent.s256,0.0
x.c.h.dva.s256,0.0
x.c.h.den.s256,0.0
x.c.h.f12.s256,0.0
x.c.h.f13.s256,0.0
x.Bc.b.mean,0.00021539167434995085
x.Bc.b.sd,0.0010058962863271847
x.Bc.b.mad,0.026125183743728676
x.Bc.b.q001,0.02113695818356758
x.Bc.b.q005,0.00013171094785287269
x.Bc.b.q05,0.0018966542711300518
x.Bc.b.q095,0.004496429810611964
x.Bc.b.q099,0.02368540242124089
x.Bc.m.cx,0.0017740980954571075
x.Bc.m.cy,0.0017610305303155597
x.Bc.m.majoraxis,0.001409844854368527
x.Bc.m.eccentricity,0.004100295781416651
x.Bc.m.theta,0.0009600608244978964
x.Bc.h.asm.s1,0.03783217734199916
x.Bc.h.con.s1,0.004173660823264555
x.Bc.h.cor.s1,0.001925010244234937
x.Bc.h.var.s1,0.013886724146077481
x.Bc.h.idm.s1,0.00024405335744046881
x.Bc.h.sav.s1,0.0011858590972120477
x.Bc.h.sva.s1,0.0008056154505056226
x.Bc.h.sen.s1,0.0007728661085434896
x.Bc.h.ent.s1,0.0009262909290943845
x.Bc.h.dva.s1,0.002485240216801508
x.Bc.h.den.s1,0.0020532027088034435
x.Bc.h.f12.s1,0.0024753376911884105
x.Bc.h.f13.s1,0.09235907871345546
x.Bc.h.asm.s2,0.002804394109419042
x.Bc.h.con.s2,0.0008764657064603077
x.Bc.h.cor.s2,0.0009051942930251028
x.Bc.h.var.s2,0.0011235627441747277
x.Bc.h.idm.s2,0.000728639016135919
x.Bc.h.sav.s2,0.0006142801117567268
x.Bc.h.sva.s2,0.0006556051880163623
x.Bc.h.sen.s2,0.023493603178449753
x.Bc.h.ent.s2,0.0016607556944212877
x.Bc.h.dva.s2,0.0023316289738884765
x.Bc.h.den.s2,0.007523633615385031
x.Bc.h.f12.s2,0.055661465847220246
x.Bc.h.f13.s2,0.008661526578055946
x.Bc.h.asm.s4,0.002004395609287788
x.Bc.h.con.s4,0.0015499676138328942
x.Bc.h.cor.s4,0.059469865707745206
x.Bc.h.var.s4,0.0011544370848847537
x.Bc.h.idm.s4,0.004242833816615653
x.Bc.h.sav.s4,0.0
x.Bc.h.sva.s4,0.002997819513216313
x.Bc.h.sen.s4,1.3509506800659868e-05
x.Bc.h.ent.s4,0.0029150558030636596
x.Bc.h.dva.s4,0.0037041267420558285
x.Bc.h.den.s4,0.00520801241884253
x.Bc.h.f12.s4,0.003529999226283025
x.Bc.h.f13.s4,0.007870818853635395
x.Bc.h.asm.s8,0.0068976742591536815
x.Bc.h.con.s8,0.010907773640759053
x.Bc.h.cor.s8,0.002952091218880493
x.Bc.h.var.s8,0.009785605454754718
x.Bc.h.idm.s8,0.0010322026825257704
x.Bc.h.sav.s8,0.0
x.Bc.h.sva.s8,0.000449185009463942
x.Bc.h.sen.s8,0.001708441597894217
x.Bc.h.ent.s8,0.00028145524124734963
x.Bc.h.dva.s8,0.01958032082954637
x.Bc.h.den.s8,0.0021489469200110275
x.Bc.h.f12.s8,0.0002737738794168736
x.Bc.h.f13.s8,0.0013296955634901713
x.Bc.h.asm.s16,0.0031081427506358715
x.Bc.h.con.s16,0.005367990978570689
x.Bc.h.cor.s16,0.006575727470146448
x.Bc.h.var.s16,0.0011522361114674612
x.Bc.h.idm.s16,0.0036227096707226055
x.Bc.h.sav.s16,0.004063529314395703
x.Bc.h.sva.s16,0.0
x.Bc.h.sen.s16,0.0008253505185697016
x.Bc.h.ent.s16,0.0015000510998351847
x.Bc.h.dva.s16,0.008549025270242087
x.Bc.h.den.s16,0.0041356191392596985
x.Bc.h.f12.s16,0.001968510092591344
x.Bc.h.f13.s16,0.001355836201367892
x.Bc.h.asm.s32,0.0021048848381701986
x.Bc.h.con.s32,0.002194974482533886
x.Bc.h.cor.s32,0.0010373815542058886
x.Bc.h.var.s32,0.001807013679666719
x.Bc.h.idm.s32,0.0009557653730552605
x.Bc.h.sav.s32,0.00028025415202438843
x.Bc.h.sva.s32,0.00042953390909522516
x.Bc.h.sen.s32,0.0
x.Bc.h.ent.s32,0.0
x.Bc.h.dva.s32,0.0037372475804675572
x.Bc.h.den.s32,0.0009927191204857778
x.Bc.h.f12.s32,0.0014155196849965385
x.Bc.h.f13.s32,0.0009761609313954022
x.Bc.h.asm.s64,0.0
x.Bc.h.con.s64,0.0
x.Bc.h.cor.s64,0.0
x.Bc.h.var.s64,0.0
x.Bc.h.idm.s64,0.0
x.Bc.h.sav.s64,0.0
x.Bc.h.sva.s64,0.0
x.Bc.h.sen.s64,0.0
x.Bc.h.ent.s64,0.0
x.Bc.h.dva.s64,0.0
x.Bc.h.den.s64,0.0
x.Bc.h.f12.s64,0.0
x.Bc.h.f13.s64,0.0
x.Bc.h.asm.s128,0.0
x.Bc.h.con.s128,0.0
x.Bc.h.cor.s128,0.0
x.Bc.h.var.s128,0.0
x.Bc.h.idm.s128,0.0
x.Bc.h.sav.s128,0.0
x.Bc.h.sva.s128,0.0
x.Bc.h.sen.s128,0.0
x.Bc.h.ent.s128,0.0
x.Bc.h.dva.s128,0.0
x.Bc.h.den.s128,0.0
x.Bc.h.f12.s128,0.0
x.Bc.h.f13.s128,0.0
x.Bc.h.asm.s256,0.0
x.Bc.h.con.s256,0.0
x.Bc.h.cor.s256,0.0
x.Bc.h.var.s256,0.0
x.Bc.h.idm.s256,0.0
x.Bc.h.sav.s256,0.0
x.Bc.h.sva.s256,0.0
x.Bc.h.sen.s256,0.0
x.Bc.h.ent.s256,0.0
x.Bc.h.dva.s256,0.0
x.Bc.h.den.s256,0.0
x.Bc.h.f12.s256,0.0
x.Bc.h.f13.s256,0.0
