# ROC Data for D007T01 classifier applied to D055T01 data for channels DAPI
# AUC: 0.87810451254
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0072992700729927005,0.12649164677804295
0.9,0.0535279805352798,0.3269689737470167
0.8,0.09732360097323602,0.5107398568019093
0.7,0.12652068126520682,0.6825775656324582
0.6,0.15328467153284672,0.7684964200477327
0.5,0.19708029197080293,0.8496420047732697
0.4,0.2384428223844282,0.9021479713603818
0.3,0.2846715328467153,0.9236276849642004
0.2,0.36982968369829683,0.9522673031026253
0.1,0.5231143552311436,0.9737470167064439
0.0,1.0,1.0
