# ROC Data for D055T01 classifier applied to D004T01 data for channels Actin_DAPI
# AUC: 0.982026129973
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.14029850746268657
0.9,0.0,0.39104477611940297
0.8,0.0084985835694051,0.6298507462686567
0.7,0.019830028328611898,0.8388059701492537
0.6,0.06232294617563739,0.9343283582089552
0.5,0.12464589235127478,0.9641791044776119
0.4,0.18413597733711048,0.9791044776119403
0.3,0.23796033994334279,0.991044776119403
0.2,0.311614730878187,1.0
0.1,0.4447592067988669,1.0
0.0,1.0,1.0
