,Importance
x.c.b.mean,0.0011150340895064656
x.c.b.sd,0.0017757010087035784
x.c.b.mad,0.04607918714534424
x.c.b.q001,0.001890756526564763
x.c.b.q005,0.0014131916738262726
x.c.b.q05,0.006680436506294457
x.c.b.q095,0.0005897667499070186
x.c.b.q099,0.0012626584064419047
x.c.m.cx,0.002092494205469859
x.c.m.cy,0.0022703663294424267
x.c.m.majoraxis,0.005742616113487932
x.c.m.eccentricity,0.0004938950689637411
x.c.m.theta,0.0010410446838527323
x.c.h.asm.s1,0.0007924526101370392
x.c.h.con.s1,0.0021291027781595875
x.c.h.cor.s1,0.0037798166020793457
x.c.h.var.s1,0.0018326026425413255
x.c.h.idm.s1,0.0018772598745636295
x.c.h.sav.s1,0.006267894395342426
x.c.h.sva.s1,0.0009958921562511272
x.c.h.sen.s1,0.001822168304487484
x.c.h.ent.s1,0.0012207435191784934
x.c.h.dva.s1,0.0019027436133802664
x.c.h.den.s1,0.0017137336587288536
x.c.h.f12.s1,0.0016169892029332996
x.c.h.f13.s1,0.03963393604200153
x.c.h.asm.s2,0.0033755895917622417
x.c.h.con.s2,0.0020219708170468287
x.c.h.cor.s2,0.005587332476454926
x.c.h.var.s2,0.002311338654655086
x.c.h.idm.s2,0.0019246377416087183
x.c.h.sav.s2,0.0
x.c.h.sva.s2,0.003697903208612701
x.c.h.sen.s2,0.0005328394574449513
x.c.h.ent.s2,0.0002072453756262047
x.c.h.dva.s2,0.0027397735555779873
x.c.h.den.s2,0.0021539450863241718
x.c.h.f12.s2,0.051145976340410924
x.c.h.f13.s2,0.02511573668978872
x.c.h.asm.s4,0.011449405409294953
x.c.h.con.s4,0.0018384142659619198
x.c.h.cor.s4,0.021947459302030264
x.c.h.var.s4,0.0007446356360395126
x.c.h.idm.s4,0.0013593388751131784
x.c.h.sav.s4,0.0061609880015233345
x.c.h.sva.s4,0.0
x.c.h.sen.s4,0.0007677657218257024
x.c.h.ent.s4,0.0014725706520793956
x.c.h.dva.s4,0.008210709998745994
x.c.h.den.s4,0.0026040129721602023
x.c.h.f12.s4,0.001910446275720915
x.c.h.f13.s4,0.0008837130489495529
x.c.h.asm.s8,0.00048487687147853037
x.c.h.con.s8,0.0009558226432351544
x.c.h.cor.s8,0.04239765065186597
x.c.h.var.s8,0.0008466987891020941
x.c.h.idm.s8,0.005445183897795883
x.c.h.sav.s8,0.001956578041515485
x.c.h.sva.s8,4.40332607194089e-05
x.c.h.sen.s8,0.0013072556188119787
x.c.h.ent.s8,0.002364246931844551
x.c.h.dva.s8,0.003778163868954349
x.c.h.den.s8,0.0002963961913079186
x.c.h.f12.s8,0.0040194461967098995
x.c.h.f13.s8,0.004273920008263872
x.c.h.asm.s16,0.0002343101962584459
x.c.h.con.s16,0.0006623981285377273
x.c.h.cor.s16,0.0012112303093956864
x.c.h.var.s16,0.0015732387096909564
x.c.h.idm.s16,0.01007849293812485
x.c.h.sav.s16,0.0
x.c.h.sva.s16,0.0
x.c.h.sen.s16,0.0023092001308981655
x.c.h.ent.s16,0.005254447977922511
x.c.h.dva.s16,0.0007652972971421449
x.c.h.den.s16,0.002536366737067862
x.c.h.f12.s16,0.0027498906671171745
x.c.h.f13.s16,0.0019500791494911178
x.c.h.asm.s32,0.0008367940853591677
x.c.h.con.s32,0.00013627155164420957
x.c.h.cor.s32,0.0005819434545968543
x.c.h.var.s32,0.0010091591829080764
x.c.h.idm.s32,0.0023048876357218773
x.c.h.sav.s32,0.005313811429333762
x.c.h.sva.s32,0.003125769924303709
x.c.h.sen.s32,0.0023420807200502957
x.c.h.ent.s32,0.003786364968736529
x.c.h.dva.s32,0.0007505220499177559
x.c.h.den.s32,0.00020722135007849294
x.c.h.f12.s32,0.0010053843708706077
