# ROC Data for D055T01 classifier applied to D054T01 data for channels Actin
# AUC: 0.845717128057
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0027100271002710027,0.04050632911392405
0.9,0.13279132791327913,0.13164556962025317
0.8,0.13279132791327913,0.23037974683544304
0.7,0.13550135501355012,0.3493670886075949
0.6,0.13821138211382114,0.5037974683544304
0.5,0.14634146341463414,0.6379746835443038
0.4,0.15989159891598917,0.759493670886076
0.3,0.16531165311653118,0.8734177215189873
0.2,0.1842818428184282,0.9215189873417722
0.1,0.24119241192411925,0.959493670886076
0.0,1.0,1.0
