# ROC Data for D019T01 classifier applied to D021T01 data for channels Actin
# AUC: 0.857770961145
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.002044989775051125,0.00816326530612245
0.9,0.012269938650306749,0.12857142857142856
0.8,0.034764826175869123,0.3306122448979592
0.7,0.065439672801636,0.46122448979591835
0.6,0.12269938650306748,0.6326530612244898
0.5,0.18404907975460122,0.746938775510204
0.4,0.2658486707566462,0.8367346938775511
0.3,0.3496932515337423,0.8959183673469387
0.2,0.4785276073619632,0.9469387755102041
0.1,0.6503067484662577,0.9734693877551021
0.0,1.0,1.0
