# ROC Data for D022T01 classifier applied to D027T01 data for channels Actin
# AUC: 0.792189632482
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0011210762331838565,0.05
0.9,0.007847533632286996,0.16195652173913044
0.8,0.03811659192825112,0.2782608695652174
0.7,0.10201793721973094,0.41847826086956524
0.6,0.2365470852017937,0.6173913043478261
0.5,0.33183856502242154,0.7380434782608696
0.4,0.39461883408071746,0.8184782608695652
0.3,0.43385650224215244,0.8782608695652174
0.2,0.4899103139013453,0.9130434782608695
0.1,0.5672645739910314,0.9576086956521739
0.0,1.0,1.0
