# ROC Data for D022T01 classifier applied to D055T01 data for channels DAPI
# AUC: 0.873432863555
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.03579952267303103
0.9,0.004866180048661801,0.1575178997613365
0.8,0.0364963503649635,0.3031026252983294
0.7,0.0681265206812652,0.49403341288782815
0.6,0.10948905109489052,0.6276849642004774
0.5,0.1630170316301703,0.747016706443914
0.4,0.24330900243309003,0.8496420047732697
0.3,0.3795620437956204,0.9260143198090692
0.2,0.5644768856447688,0.9785202863961814
0.1,0.8029197080291971,0.9952267303102625
0.0,1.0,1.0
