# ROC Data for D013T01 classifier applied to D020T01 data for channels Actin
# AUC: 0.770442681503
Threshold,FalsePosRate,TruePosRate
1.9,0.0,0.0
0.9,0.002369668246445498,0.0024154589371980675
0.8,0.004739336492890996,0.012077294685990338
0.7,0.02132701421800948,0.05555555555555555
0.6,0.04976303317535545,0.15217391304347827
0.5,0.1066350710900474,0.3502415458937198
0.4,0.14928909952606634,0.5289855072463768
0.3,0.24881516587677724,0.7053140096618358
0.2,0.3981042654028436,0.8115942028985508
0.1,0.6350710900473934,0.9323671497584541
0.0,1.0,1.0
