# ROC Data for D020T01 classifier applied to D018T01 data for channels DAPI
# AUC: 0.881532066508
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.007481296758104738,0.05938242280285035
0.9,0.029925187032418952,0.17695961995249407
0.8,0.057356608478802994,0.3171021377672209
0.7,0.09600997506234414,0.4667458432304038
0.6,0.12718204488778054,0.6092636579572447
0.5,0.16084788029925187,0.7577197149643705
0.4,0.19950124688279303,0.8669833729216152
0.3,0.26184538653366585,0.9394299287410927
0.2,0.3628428927680798,0.9714964370546318
0.1,0.5399002493765586,0.994061757719715
0.0,1.0,1.0
