# ROC Data for D022T01 classifier applied to D013T01 data
# AUC: 0.913135859985
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.0011441647597254005,0.05143540669856459
0.9,0.009153318077803204,0.21411483253588517
0.8,0.029748283752860413,0.44138755980861244
0.7,0.05263157894736842,0.6136363636363636
0.6,0.09038901601830664,0.7488038277511961
0.5,0.14759725400457666,0.8289473684210527
0.4,0.2231121281464531,0.8971291866028708
0.3,0.3329519450800915,0.9425837320574163
0.2,0.4954233409610984,0.9748803827751196
0.1,0.7082379862700229,0.9940191387559809
0.0,1.0,1.0
