# ROC Data for D007T01 classifier applied to D021T01 data for channels Actin
# AUC: 0.680977421644
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.016359918200409,0.0
0.9,0.044989775051124746,0.0
0.8,0.05930470347648262,0.018367346938775512
0.7,0.08997955010224949,0.06938775510204082
0.6,0.12065439672801637,0.1326530612244898
0.5,0.16155419222903886,0.2571428571428571
0.4,0.2085889570552147,0.4163265306122449
0.3,0.25766871165644173,0.5612244897959183
0.2,0.3374233128834356,0.7061224489795919
0.1,0.5766871165644172,0.8510204081632653
0.0,1.0,1.0
