# ROC Data for D013T01 classifier applied to D019T01 data
# AUC: 0.907151322384
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.03233830845771144
0.9,0.007348438456827924,0.14303482587064675
0.8,0.014696876913655848,0.32587064676616917
0.7,0.052663808940600125,0.5441542288557214
0.6,0.10961420698101654,0.7332089552238806
0.5,0.21494182486221677,0.8725124378109452
0.4,0.33496631965707285,0.9440298507462687
0.3,0.453153704837722,0.9776119402985075
0.2,0.5835884874464177,0.9956467661691543
0.1,0.7409675443968157,1.0
0.0,1.0,1.0
