# ROC Data for D020T01 classifier applied to D019T01 data for channels FITC
# AUC: 0.92624161038
Threshold,FalsePosRate,TruePosRate
2.0,0.0,0.0
1.0,0.009328358208955223,0.06429883649724434
0.9,0.026741293532338308,0.2400489895897122
0.8,0.05534825870646766,0.4788732394366197
0.7,0.09577114427860696,0.7268830373545622
0.6,0.14116915422885573,0.8818126148193509
0.5,0.17848258706467662,0.9559093692590325
0.4,0.22761194029850745,0.9834660134721371
0.3,0.31716417910447764,0.9908144519289651
0.2,0.4894278606965174,0.9987752602571953
0.1,0.722636815920398,1.0
0.0,1.0,1.0
