# ROC Data for D021T01 classifier applied to D054T01 data
# AUC: 0.888999677912
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.0391644908616188
0.9,0.0026246719160104987,0.10704960835509138
0.8,0.005249343832020997,0.19843342036553524
0.7,0.049868766404199474,0.3028720626631854
0.6,0.06299212598425197,0.4308093994778068
0.5,0.08398950131233596,0.5326370757180157
0.4,0.10761154855643044,0.6422976501305483
0.3,0.12598425196850394,0.7859007832898173
0.2,0.1784776902887139,0.8720626631853786
0.1,0.29133858267716534,0.9451697127937336
0.0,1.0,1.0
