,Importance
x.a.b.mean,0.001547357828374562
x.a.b.sd,0.006731191469416578
x.a.b.mad,0.0001898726760241569
x.a.b.q001,0.013733575520873523
x.a.b.q005,0.0666883787704888
x.a.b.q05,0.023987817022294775
x.a.b.q095,0.0007162995917321172
x.a.b.q099,0.0019848410487838574
x.a.m.cx,0.0009467282397096101
x.a.m.cy,0.0
x.a.m.majoraxis,0.0
x.a.m.eccentricity,0.0015527129796011722
x.a.m.theta,0.0
x.a.h.asm.s1,0.007542763812021383
x.a.h.con.s1,0.0
x.a.h.cor.s1,0.00010232499554814839
x.a.h.var.s1,0.001240410255488715
x.a.h.idm.s1,0.0
x.a.h.sav.s1,0.0008047666503982149
x.a.h.sva.s1,3.53810048890912e-05
x.a.h.sen.s1,0.0005160706019243053
x.a.h.ent.s1,0.0
x.a.h.dva.s1,0.0003055178777455631
x.a.h.den.s1,0.0002663739106753813
x.a.h.f12.s1,0.0
x.a.h.f13.s1,0.0
x.a.h.asm.s2,0.0
x.a.h.con.s2,0.0
x.a.h.cor.s2,0.006725310595535395
x.a.h.var.s2,0.0003093653518158474
x.a.h.idm.s2,0.0
x.a.h.sav.s2,0.0
x.a.h.sva.s2,0.00054419705640147
x.a.h.sen.s2,4.9032615350388694e-05
x.a.h.ent.s2,0.0020162576687116555
x.a.h.dva.s2,0.0
x.a.h.den.s2,0.0006246886578938594
x.a.h.f12.s2,0.041231551338973396
x.a.h.f13.s2,0.00390418240146643
x.a.h.asm.s4,0.0006613809713716186
x.a.h.con.s4,0.0020454681942538356
x.a.h.cor.s4,0.03725508959825253
x.a.h.var.s4,0.0007974693376426332
x.a.h.idm.s4,0.0
x.a.h.sav.s4,0.00028003578732106336
x.a.h.sva.s4,0.0011936536621494904
x.a.h.sen.s4,0.0
x.a.h.ent.s4,0.0007707651670074982
x.a.h.dva.s4,0.0006001891379676298
x.a.h.den.s4,0.0007555890303966217
x.a.h.f12.s4,0.0010226960302806044
x.a.h.f13.s4,0.024262791820114725
x.a.h.asm.s8,0.00047268064080647235
x.a.h.con.s8,0.0
x.a.h.cor.s8,0.0
x.a.h.var.s8,0.0020701448301276813
x.a.h.idm.s8,2.0301557356203234e-05
x.a.h.sav.s8,0.00020241729890163005
x.a.h.sva.s8,0.0006923894872042976
x.a.h.sen.s8,0.0006071345616739711
x.a.h.ent.s8,0.0
x.a.h.dva.s8,0.00047988102630146647
x.a.h.den.s8,0.00032349975657946497
x.a.h.f12.s8,0.0009368763820685943
x.a.h.f13.s8,0.00021307084094908418
x.a.h.asm.s16,0.0007922446086868482
x.a.h.con.s16,0.0
x.a.h.cor.s16,0.00030174251909920706
x.a.h.var.s16,0.0
x.a.h.idm.s16,0.0005810370304366876
x.a.h.sav.s16,0.0
x.a.h.sva.s16,0.0
x.a.h.sen.s16,0.00021304691116011873
