# ROC Data for D019T01 classifier applied to D046T01 data
# AUC: 0.945644860219
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.04567307692307692
0.9,0.0,0.14182692307692307
0.8,0.004514672686230248,0.30528846153846156
0.7,0.009029345372460496,0.4735576923076923
0.6,0.029345372460496615,0.5985576923076923
0.5,0.07223476297968397,0.6971153846153846
0.4,0.09706546275395034,0.7764423076923077
0.3,0.11286681715575621,0.8653846153846154
0.2,0.15349887133182843,0.9399038461538461
0.1,0.2234762979683973,0.9807692307692307
0.0,1.0,1.0
