# ROC Data for D030T01 classifier applied to D004T01 data for channels Actin_DAPI
# AUC: 0.989670627035
Threshold,FalsePosRate,TruePosRate
1.0,0.0,0.2298507462686567
0.9,0.0,0.41194029850746267
0.8,0.0028328611898017,0.5970149253731343
0.7,0.0028328611898017,0.7701492537313432
0.6,0.019830028328611898,0.8776119402985074
0.5,0.042492917847025496,0.9641791044776119
0.4,0.08498583569405099,0.9850746268656716
0.3,0.1954674220963173,0.9940298507462687
0.2,0.3286118980169972,0.9970149253731343
0.1,0.5354107648725213,0.9970149253731343
0.0,1.0,1.0
